ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
11135597,Uccle,1180,1991,4,350,1459,HOUSE,VILLA,,NORMAL_SALE,5,5,6,16,25,True,HYPER_EQUIPPED,False,False,,True,50,,True,1125,,False,AS_NEW,70,D,7545,False,BUY_REGULAR,GAS,,True,CONNECTED,,3,3,https://www.immoweb.be/en/classified/house/for-sale/Uccle/1180/11135597
