ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
11146258,Jette,1090,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,A,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Jette/1090/11146258
11162608,Berchem-Sainte-Agathe,1082,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,B,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Berchem-Sainte-Agathe/1082/11162608
11164399,Elsene,1050,1947,2,122,,APARTMENT,APARTMENT,535000,NORMAL_SALE,2,1,1,4,,True,USA_INSTALLED,False,False,,True,,,False,,,False,AS_NEW,,E,1388,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Elsene/1050/11164399
11160202,Molenbeek-Saint-Jean,1080,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,B,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Molenbeek-Saint-Jean/1080/11160202
11075606,Watermael-Boitsfort,1170,1910,2,145,97,HOUSE,HOUSE,536000,NORMAL_SALE,3,1,2,6,,True,INSTALLED,False,False,,False,,,True,35,SOUTH_WEST,,,,F,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Watermael-Boitsfort/1170/11075606
10951873,Woluwe-St-Lambert,1200,,2,152,,APARTMENT,APARTMENT,536500,NORMAL_SALE,2,1,2,5,,True,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,,AS_NEW,,A,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-St-Lambert/1200/10951873
11061389,Woluwe-Saint-Lambert,1200,2025,2,124,,APARTMENT,GROUND_FLOOR,539000,NORMAL_SALE,3,2,2,7,,True,USA_HYPER_EQUIPPED,False,False,,True,5,,False,,,False,AS_NEW,41,B,0,False,BUY_REGULAR,GAS,,,,,133,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Lambert/1200/11061389
11007975,Evere,1140,2021,4,124,,APARTMENT,APARTMENT,537000,NORMAL_SALE,3,2,2,7,12,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,,AS_NEW,35,A,0,False,BUY_REGULAR,GAS,,,,,116,,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/11007975
10804330,Schaerbeek,1030,,2,224,0,HOUSE,APARTMENT_BLOCK,539000,NORMAL_SALE,5,1,3,9,15,True,INSTALLED,False,False,,False,,,False,,,,,,G,0,,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Schaerbeek/1030/10804330
11132101,Laeken,1020,,2,290,0,HOUSE,HOUSE,539000,NORMAL_SALE,7,2,2,11,11,True,HYPER_EQUIPPED,False,False,,True,28,,True,18,,False,AS_NEW,20,G,0,False,BUY_REGULAR,FUELOIL,,True,,,,,https://www.immoweb.be/en/classified/house/for-sale/Laeken/1020/11132101
11145600,Anderlecht,1070,,2,650,160,HOUSE,EXCEPTIONAL_PROPERTY,539000,NORMAL_SALE,3,,,3,,False,,False,True,-1,False,,,False,,,,TO_RENOVATE,,G,1254,False,BUY_REGULAR,GAS,,False,,,,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/11145600
11086655,Schaerbeek,1030,,2,222,0,HOUSE,HOUSE,539000,NORMAL_SALE,4,1,3,8,10,True,HYPER_EQUIPPED,False,False,,True,14,,True,40,,False,AS_NEW,,E,1224,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Schaerbeek/1030/11086655
11133669,Jette,1090,,2,290,0,HOUSE,HOUSE,539000,NORMAL_SALE,7,2,2,11,11,True,HYPER_EQUIPPED,False,False,,True,28,,True,18,,False,AS_NEW,20,G,0,False,BUY_REGULAR,FUELOIL,,True,,,,,https://www.immoweb.be/en/classified/house/for-sale/Jette/1090/11133669
10816334,Etterbeek,1040,,4,115,,APARTMENT,PENTHOUSE,530000,NORMAL_SALE,2,1,,3,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,AS_NEW,,F,1858,False,BUY_REGULAR,FUELOIL,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Etterbeek/1040/10816334
10946843,Saint-Gilles,1060,,2,190,62,HOUSE,MIXED_USE_BUILDING,540000,NORMAL_SALE,6,1,,7,,False,,False,False,,False,,,True,10,,,TO_RENOVATE,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Saint-Gilles/1060/10946843
10911460,Saint-Gilles,1060,1909,2,300,0,HOUSE,HOUSE,530000,NORMAL_SALE,6,3,3,12,,False,,False,False,,True,,,False,,,False,TO_RENOVATE,,G,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Saint-Gilles/1060/10911460
11074343,Ixelles,1050,1967,3,147,,APARTMENT,APARTMENT,530000,NORMAL_SALE,3,2,2,7,17,False,,False,False,,True,13,,False,,,False,TO_BE_DONE_UP,40,D,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11074343
11161838,Ixelles,1050,1958,2,142,,APARTMENT,APARTMENT,530000,NORMAL_SALE,3,2,3,8,9,False,,False,False,,True,250,,True,130,,False,TO_BE_DONE_UP,38,G,0,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11161838
11055548,Uccle,1180,1910,3,145,115,HOUSE,HOUSE,530000,NORMAL_SALE,4,1,1,6,,True,INSTALLED,False,False,,True,25,,False,,,False,GOOD,35,G,1100,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Uccle/1180/11055548
11077403,Woluwe-Saint-Pierre,1150,1960,2,105,,APARTMENT,APARTMENT,530000,NORMAL_SALE,2,1,2,5,10,True,USA_HYPER_EQUIPPED,False,False,,True,8,,False,,,,AS_NEW,55,G,0,False,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Pierre/1150/11077403
11149634,Etterbeek,1040,2004,3,155,,APARTMENT,APARTMENT,530000,NORMAL_SALE,3,2,2,7,10,True,USA_HYPER_EQUIPPED,False,False,,True,2,,False,,,False,GOOD,60,E,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Etterbeek/1040/11149634
11077401,Etterbeek,1040,1960,2,105,,APARTMENT,PENTHOUSE,530000,NORMAL_SALE,2,1,2,5,10,True,USA_HYPER_EQUIPPED,False,False,,True,8,,False,,,False,JUST_RENOVATED,55,G,1747,False,BUY_REGULAR,FUELOIL,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Etterbeek/1040/11077401
11107975,Uccle,1180,1980,4,153,,APARTMENT,APARTMENT,530000,NORMAL_SALE,3,2,,5,13,False,,False,False,,True,9,,False,,,False,,,D,2290,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11107975
11161564,Anderlecht,1070,,,,,APARTMENT,LOFT,535000,NORMAL_SALE,2,1,2,5,25,False,,False,False,,False,,,False,,,,,55,D,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11161564
10774385,Bruxelles ville,1000,2007,2,120,80,HOUSE,HOUSE,535000,NORMAL_SALE,3,2,3,8,,True,HYPER_EQUIPPED,False,False,,False,,,True,30,SOUTH,,AS_NEW,,C,0,False,BUY_REGULAR,GAS,,True,,,,1,https://www.immoweb.be/en/classified/house/for-sale/Bruxelles-ville/1000/10774385
10938278,Uccle,1180,1955,2,150,165,HOUSE,TOWN_HOUSE,535000,NORMAL_SALE,3,1,2,6,,False,,False,False,,True,20,,True,100,,False,,,E,1281,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Uccle/1180/10938278
11118446,Uccle,1180,,3,165,,APARTMENT,APARTMENT,535000,NORMAL_SALE,4,2,3,9,,False,,False,False,,True,20,,False,,,,TO_BE_DONE_UP,60,D,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11118446
10945576,Ixelles,1050,,2,134,,APARTMENT,DUPLEX,535000,NORMAL_SALE,2,2,2,6,,True,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,,D,0,True,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/10945576
11114471,WOLUWE-SAINT-LAMBERT,1200,2004,3,128,,APARTMENT,APARTMENT,535000,NORMAL_SALE,3,2,1,6,7,True,INSTALLED,False,True,-1,False,,,True,500,EAST,,,55,D,2211,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/WOLUWE-SAINT-LAMBERT/1200/11114471
10950637,Uccle,1180,1965,3,170,,APARTMENT,APARTMENT,535000,NORMAL_SALE,4,1,2,7,15,True,SEMI_EQUIPPED,False,True,1,True,1,,False,,,False,AS_NEW,60,B,3850,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/10950637
11032210,Anderlecht,1070,1890,2,179,,APARTMENT,APARTMENT,535000,NORMAL_SALE,2,1,2,5,25,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,GOOD,55,D,1245,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Anderlecht/1070/11032210
11162362,ANDERLECHT,1070,,,500,150,HOUSE,APARTMENT_BLOCK,535000,NORMAL_SALE,0,,,,,True,NOT_INSTALLED,False,False,,False,,,False,,,False,,,G,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,3,https://www.immoweb.be/en/classified/house/for-sale/ANDERLECHT/1070/11162362
11168902,Saint-Gilles,1060,1999,,131,,APARTMENT,APARTMENT,535000,NORMAL_SALE,3,2,,5,,True,USA_INSTALLED,False,False,,False,,,False,,,,AS_NEW,32,D,1891,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Saint-Gilles/1060/11168902
11143699,Forest,1190,1999,,131,,APARTMENT,APARTMENT,535000,NORMAL_SALE,3,2,,5,,True,USA_INSTALLED,False,False,,False,,,False,,,,AS_NEW,32,D,1891,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Forest/1190/11143699
11144809,Jette,1090,2023,4,161,0,HOUSE,HOUSE,535000,NORMAL_SALE,3,1,1,5,6,True,NOT_INSTALLED,False,True,-1,True,43,,False,,,,GOOD,27,,0,False,BUY_REGULAR,GAS,,True,,,1,,https://www.immoweb.be/en/classified/house/for-sale/Jette/1090/11144809
11166382,Uccle,1180,1999,,131,,APARTMENT,APARTMENT,535000,NORMAL_SALE,3,2,,5,,True,USA_INSTALLED,False,False,,False,,,False,,,,AS_NEW,32,D,1891,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/11166382
10952584,Woluwe-Saint-Lambert,1200,2024,2,95,,APARTMENT,PENTHOUSE,527500,NORMAL_SALE,2,1,2,5,,True,USA_SEMI_EQUIPPED,False,False,,True,8,,False,,,False,AS_NEW,35,A,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Lambert/1200/10952584
10929822,Jette,1090,1970,4,220,,APARTMENT,LOFT,527000,NORMAL_SALE,3,,2,5,,True,SEMI_EQUIPPED,False,True,-1,False,,,False,,,,,95,,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/10929822
10894189,Jette,1090,2020,2,224,,APARTMENT,LOFT,527000,NORMAL_SALE,3,2,2,7,7,False,,False,False,,False,,,False,,,False,AS_NEW,80,E,0,False,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/Jette/1090/10894189
11061788,Molenbeek-Saint-Jean,1080,,2,350,0,HOUSE,APARTMENT_BLOCK,528000,NORMAL_SALE,3,3,,6,,False,,False,False,,False,,,False,,,False,TO_RENOVATE,,G,869,False,BUY_REGULAR,FUELOIL,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Molenbeek-Saint-Jean/1080/11061788
11171463,Brussels City,1000,,,110,,APARTMENT,APARTMENT,528000,NORMAL_SALE,2,1,1,4,,False,,False,True,-1,True,13,,False,,,,,40,,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussels-City/1000/11171463
11109851,Ixelles,1050,2022,2,98,,APARTMENT,APARTMENT,528000,NORMAL_SALE,2,1,2,5,,True,USA_HYPER_EQUIPPED,False,False,,True,10,,False,,,,AS_NEW,,B,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11109851
11143877,Molenbeek-Saint-Jean,1080,,2,,0,HOUSE,HOUSE,529000,NORMAL_SALE,5,2,2,9,16,True,INSTALLED,False,False,,True,,,False,,,False,AS_NEW,27,,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Molenbeek-Saint-Jean/1080/11143877
10916991,Laeken,1020,1940,2,187,260,HOUSE,HOUSE,529000,NORMAL_SALE,5,1,2,8,9,True,USA_SEMI_EQUIPPED,False,False,,True,19,,True,170,,,TO_RENOVATE,43,G,0,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Laeken/1020/10916991
11136484,Saint-Gilles,1060,1935,2,365,188,HOUSE,APARTMENT_BLOCK,529000,NORMAL_SALE,4,3,4,11,8,True,INSTALLED,False,False,,False,,,False,,,False,GOOD,20,D,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Saint-Gilles/1060/11136484
11067967,HAREN (BRU.),1130,2002,2,265,373,HOUSE,HOUSE,529000,NORMAL_SALE,5,2,3,10,26,True,INSTALLED,False,True,-1,True,,,True,280,NORTH_WEST,,,,C,1646,False,BUY_REGULAR,GAS,,False,,,,,https://www.immoweb.be/en/classified/house/for-sale/HAREN-(BRU.)/1130/11067967
11089049,Laeken,1020,1960,3,240,317,HOUSE,VILLA,529000,NORMAL_SALE,3,1,2,6,,True,INSTALLED,False,False,,True,,,True,75,,False,GOOD,,G,0,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,2,2,https://www.immoweb.be/en/classified/house/for-sale/Laeken/1020/11089049
11044944,Schaerbeek,1030,,4,273,0,HOUSE,HOUSE,529000,NORMAL_SALE,4,2,3,9,,True,INSTALLED,False,False,,True,23,,False,,,,,45,,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Schaerbeek/1030/11044944
9956213,Auderghem,1160,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,1,https://www.immoweb.be/en/classified/apartment_group/for-sale/Auderghem/1160/9956213
10972930,Evere,1140,2025,3,127,,APARTMENT,PENTHOUSE,529000,NORMAL_SALE,3,2,1,6,,True,USA_HYPER_EQUIPPED,False,False,,True,16,,False,,,False,,,B,0,False,BUY_REGULAR,,,,,,1,1,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/10972930
10972984,Schaerbeek,1030,2025,3,127,,APARTMENT,PENTHOUSE,529000,NORMAL_SALE,3,2,1,6,,True,USA_HYPER_EQUIPPED,False,False,,True,16,,False,,,False,,,B,0,False,BUY_REGULAR,,,,,,1,1,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/10972984
11170112,Jette,1090,1937,2,176,158,HOUSE,APARTMENT_BLOCK,525000,NORMAL_SALE,2,2,3,7,9,False,,False,True,-1,True,,,False,,,,TO_BE_DONE_UP,15,G,1683,False,BUY_REGULAR,GAS,,False,,,3,1,https://www.immoweb.be/en/classified/house/for-sale/Jette/1090/11170112
11168650,Schaerbeek,1030,2022,3,150,,APARTMENT,PENTHOUSE,525000,NORMAL_SALE,2,2,2,6,,True,USA_HYPER_EQUIPPED,False,False,,True,6550,,False,,,,AS_NEW,50,B,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Schaerbeek/1030/11168650
10966239,Evere,1140,2023,3,121,,APARTMENT,PENTHOUSE,529000,NORMAL_SALE,3,1,2,6,,True,USA_HYPER_EQUIPPED,False,False,,True,16,WEST,False,,,,AS_NEW,34,B,0,False,BUY_REGULAR,SOLAR,,,,,17,,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/10966239
10956826,Evere,1140,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Evere/1140/10956826
11138323,Evere,1140,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,A,0,False,BUY_REGULAR,,,,,,,18,https://www.immoweb.be/en/classified/apartment_group/for-sale/Evere/1140/11138323
11140621,Schaerbeek,1030,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,18,https://www.immoweb.be/en/classified/apartment_group/for-sale/Schaerbeek/1030/11140621
11138852,Saint-Gilles,1060,1890,2,175,,APARTMENT,TRIPLEX,525000,NORMAL_SALE,3,2,,5,,True,USA_UNINSTALLED,False,False,,False,,,True,95,WEST,False,TO_BE_DONE_UP,,E,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Saint-Gilles/1060/11138852
11160083,Schaarbeek,1030,1891,2,190,57,HOUSE,MANSION,525000,NORMAL_SALE,3,1,,4,,True,USA_HYPER_EQUIPPED,False,False,,False,,,True,18,SOUTH,False,AS_NEW,,C,0,False,BUY_REGULAR,GAS,,True,,,,,https://www.immoweb.be/en/classified/house/for-sale/Schaarbeek/1030/11160083
11146165,Laeken,1020,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,18,https://www.immoweb.be/en/classified/apartment_group/for-sale/Laeken/1020/11146165
11082020,Etterbeek,1040,2005,,85,,APARTMENT,APARTMENT,525000,NORMAL_SALE,2,2,2,6,,True,INSTALLED,True,True,-1,True,4,,False,,,,,35,C,1919,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Etterbeek/1040/11082020
11140732,Anderlecht,1070,,2,230,162,HOUSE,HOUSE,525000,NORMAL_SALE,5,4,4,13,,True,USA_HYPER_EQUIPPED,False,False,,True,10,,True,100,,,AS_NEW,25,E,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/11140732
11054547,Elsene,1050,,,120,,APARTMENT,APARTMENT,525000,NORMAL_SALE,2,1,2,5,7,True,USA_INSTALLED,False,False,,False,,,False,,,False,AS_NEW,22,D,1643,False,BUY_REGULAR,FUELOIL,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Elsene/1050/11054547
10744844,Uccle,1180,,,100,,APARTMENT,APARTMENT,525000,NORMAL_SALE,2,1,2,5,9,False,,False,False,,True,18,SOUTH_WEST,True,70,SOUTH_WEST,,JUST_RENOVATED,33,,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Uccle/1180/10744844
11105805,Auderghem,1160,1950,2,115,100,HOUSE,HOUSE,525000,NORMAL_SALE,3,2,,5,,True,INSTALLED,False,False,,True,25,,True,30,,,,,F,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house/for-sale/Auderghem/1160/11105805
10871480,WOLUWE-SAINT-LAMBERT,1200,1949,,180,0,HOUSE,HOUSE,525000,NORMAL_SALE,3,3,4,10,,False,,False,False,,False,,,False,,,,GOOD,47,E,0,,BUY_REGULAR,GAS,,False,,,1,,https://www.immoweb.be/en/classified/house/for-sale/WOLUWE-SAINT-LAMBERT/1200/10871480
10874037,Auderghem,1160,1928,2,183,,APARTMENT,APARTMENT,525000,NORMAL_SALE,5,1,1,7,,True,INSTALLED,False,False,,False,,,True,67,,,TO_RENOVATE,,F,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Auderghem/1160/10874037
10874035,Auderghem,1160,1928,2,183,130,HOUSE,MANSION,525000,NORMAL_SALE,5,1,1,7,,True,INSTALLED,False,False,,False,,,True,67,,,TO_RENOVATE,,F,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Auderghem/1160/10874035
11161138,Anderlecht,1070,1900,,318,99,HOUSE,MIXED_USE_BUILDING,525000,NORMAL_SALE,6,,,6,,False,,False,True,-1,False,,,False,,,,,,,1913,False,BUY_REGULAR,,,False,,,,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/11161138
10813434,Sint-Agatha-Berchem,1082,1999,3,183,186,HOUSE,HOUSE,525000,NORMAL_SALE,3,1,2,6,11,True,SEMI_EQUIPPED,False,False,,True,,,False,,,,GOOD,18,D,1812,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,1,https://www.immoweb.be/en/classified/house/for-sale/Sint-Agatha-Berchem/1082/10813434
11052133,Jette,1090,1950,2,230,105,HOUSE,HOUSE,525000,NORMAL_SALE,5,,4,9,10,True,HYPER_EQUIPPED,False,False,,True,45,,False,,,False,AS_NEW,,D,1548,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Jette/1090/11052133
11052033,JETTE,1090,1904,2,210,129,HOUSE,HOUSE,525000,NORMAL_SALE,5,2,2,9,,True,SEMI_EQUIPPED,False,False,,True,25,,False,,,,GOOD,20,F,0,True,BUY_REGULAR,GAS,,True,,,4,,https://www.immoweb.be/en/classified/house/for-sale/JETTE/1090/11052033
11156968,Anderlecht,1070,1952,2,216,164,HOUSE,HOUSE,525000,NORMAL_SALE,4,2,2,8,10,True,INSTALLED,False,False,,False,,,True,90,,False,GOOD,35,F,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/11156968
11077335,Etterbeek,1040,1998,3,156,,APARTMENT,PENTHOUSE,525000,NORMAL_SALE,3,2,2,7,,True,USA_HYPER_EQUIPPED,False,False,,True,15,,False,,,False,AS_NEW,,D,0,False,BUY_REGULAR,GAS,,,,,1,1,https://www.immoweb.be/en/classified/apartment/for-sale/Etterbeek/1040/11077335
11146004,Ixelles,1050,1958,2,107,,APARTMENT,APARTMENT,525000,NORMAL_SALE,2,2,1,5,,True,USA_HYPER_EQUIPPED,False,False,,True,4,,False,,,False,GOOD,,C,0,False,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11146004
11113806,Jette,1090,1967,2,192,223,HOUSE,APARTMENT_BLOCK,525000,NORMAL_SALE,4,2,2,8,,True,INSTALLED,False,False,,True,,,True,56,,False,GOOD,,F,0,False,BUY_REGULAR,GAS,,,,,2,2,https://www.immoweb.be/en/classified/house/for-sale/Jette/1090/11113806
11153308,Evere,1140,2022,3,140,,APARTMENT,APARTMENT,525000,NORMAL_SALE,3,2,1,6,,True,USA_HYPER_EQUIPPED,False,False,,True,13,,False,,,False,AS_NEW,55,,0,False,BUY_REGULAR,GAS,,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/Evere/1140/11153308
11112306,Evere,1140,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,B,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Evere/1140/11112306
11034710,Evere,1140,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,B,0,False,BUY_REGULAR,,,,,,31,31,https://www.immoweb.be/en/classified/apartment_group/for-sale/Evere/1140/11034710
11164190,Brussel,1000,,,,,APARTMENT,APARTMENT,520000,NORMAL_SALE,3,2,2,7,,False,,False,False,,False,,,False,,,,TO_RENOVATE,,,0,False,BUY_REGULAR,,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Brussel/1000/11164190
11106149,Ixelles,1050,2016,2,104,,APARTMENT,APARTMENT,520000,NORMAL_SALE,2,2,2,6,,True,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,False,AS_NEW,,B,0,False,BUY_REGULAR,GAS,,,,,,1,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11106149
11144394,Ixelles,1050,,2,119,,APARTMENT,APARTMENT,520000,NORMAL_SALE,2,1,1,4,9,True,HYPER_EQUIPPED,False,False,,True,8,,False,,,False,AS_NEW,22,,1529,False,BUY_REGULAR,ELECTRIC,,,,,2,,https://www.immoweb.be/en/classified/apartment/for-sale/Ixelles/1050/11144394
11140802,Anderlecht,1070,1911,2,220,0,HOUSE,APARTMENT_BLOCK,520000,NORMAL_SALE,4,4,5,13,,True,USA_INSTALLED,False,False,,False,,,False,,,False,TO_BE_DONE_UP,15,D,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Anderlecht/1070/11140802
11140803,Brussels,1000,1911,2,220,0,HOUSE,APARTMENT_BLOCK,520000,NORMAL_SALE,4,4,5,13,,True,USA_INSTALLED,False,False,,False,,,False,,,False,TO_BE_DONE_UP,15,D,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Brussels/1000/11140803
10983229,Molenbeek-Saint-Jean,1080,1956,2,214,240,HOUSE,TOWN_HOUSE,520000,NORMAL_SALE,3,2,3,8,17,True,USA_HYPER_EQUIPPED,False,True,1,True,28,SOUTH_WEST,True,155,SOUTH_WEST,False,AS_NEW,,E,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Molenbeek-Saint-Jean/1080/10983229
11060169,Woluwe-Saint-Lambert,1200,,2,110,,APARTMENT,PENTHOUSE,520000,NORMAL_SALE,2,2,2,6,16,True,HYPER_EQUIPPED,False,False,,True,100,,False,,,False,GOOD,34,G,2114,False,BUY_REGULAR,GAS,,,,,1,,https://www.immoweb.be/en/classified/apartment/for-sale/Woluwe-Saint-Lambert/1200/11060169
