ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
10868841,Grimbergen,1850,,,225,385,HOUSE,HOUSE,632861,NORMAL_SALE,3,2,2,7,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Grimbergen/1850/10868841
11020525,Wolvertem,1861,,,166,735,HOUSE,HOUSE,632978,NORMAL_SALE,3,1,2,6,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Wolvertem/1861/11020525
10985509,Glabbeek,3380,1994,2,276,840,HOUSE,HOUSE,634000,NORMAL_SALE,5,2,,7,30,True,HYPER_EQUIPPED,False,False,,True,50,,True,600,,False,GOOD,14,B,1714,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1,2,https://www.immoweb.be/en/classified/house/for-sale/Glabbeek/3380/10985509
10907166,Bierbeek,3360,,4,127,,APARTMENT,DUPLEX,634160,NORMAL_SALE,2,2,2,6,7,True,HYPER_EQUIPPED,False,False,,True,6,EAST,False,,,True,AS_NEW,25,,0,False,BUY_REGULAR,GAS,False,,,,12,8,https://www.immoweb.be/en/classified/apartment/for-sale/Bierbeek/3360/10907166
10922009,Leuven,3000,,4,127,,APARTMENT,DUPLEX,634160,NORMAL_SALE,2,2,2,6,7,True,HYPER_EQUIPPED,False,False,,True,6,EAST,False,,,True,AS_NEW,25,,0,False,BUY_REGULAR,GAS,False,,,,12,8,https://www.immoweb.be/en/classified/apartment/for-sale/Leuven/3000/10922009
11068443,Roosdaal,1760,,,213,1247,HOUSE,HOUSE,634296,NORMAL_SALE,3,2,2,7,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Roosdaal/1760/11068443
11098816,Kessel-Lo,3010,1945,2,140,290,HOUSE,HOUSE,635000,NORMAL_SALE,3,1,2,6,11,True,INSTALLED,False,False,,False,,,False,,,,AS_NEW,13,B,532,False,BUY_REGULAR,,,,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Kessel-Lo/3010/11098816
11106238,HULDENBERG,3040,2022,4,185,0,HOUSE,HOUSE,635000,NORMAL_SALE,4,2,3,9,,True,HYPER_EQUIPPED,False,False,,True,15,,False,,,,,50,A,0,,BUY_REGULAR,,,False,,,1,,https://www.immoweb.be/en/classified/house/for-sale/HULDENBERG/3040/11106238
10350658,Huldenberg,3040,2023,4,220,439,HOUSE,HOUSE,635000,NORMAL_SALE,4,2,3,9,,True,HYPER_EQUIPPED,False,True,-1,True,15,,True,200,,,,47,,0,False,BUY_REGULAR,,,False,,,,2,https://www.immoweb.be/en/classified/house/for-sale/Huldenberg/3040/10350658
11166394,SINT-GENESIUS-RODE,1640,1963,4,241,1350,HOUSE,VILLA,625000,NORMAL_SALE,3,1,1,5,,True,HYPER_EQUIPPED,False,True,1,True,22,,True,200,SOUTH,,TO_RENOVATE,40,F,2317,,BUY_REGULAR,GAS,,True,,,2,3,https://www.immoweb.be/en/classified/house/for-sale/SINT-GENESIUS-RODE/1640/11166394
